"Four-Year Graduation Rates, Trend"
"All Districts, All Schools, High Needs Status"

"Regional School District 07","Northwestern Regional High School","High Needs",89.3,88.9,87.5,92.3,95.8
"Regional School District 07","Northwestern Regional High School","Non-High Needs",97.5,100.0,98.7,99.4,100.0
"Regional School District 08","RHAM High School","High Needs",55.6,73.1,84.9,84.3,74.5
"Regional School District 08","RHAM High School","Non-High Needs",89.1,95.0,97.3,97.3,97.6
"Regional School District 08","Region Alternative High School","High Needs","N/A","N/A","*","N/A","N/A"
"Regional School District 08","Region Alternative High School","Non-High Needs","N/A","N/A","*","N/A","N/A"
"Regional School District 09","Joel Barlow High School","High Needs",76.9,91.2,85.7,95.6,97.1
"Regional School District 09","Joel Barlow High School","Non-High Needs",99.4,99.5,97.5,97.1,98.1
"Regional School District 10","Lewis S. Mills High School","High Needs",81.0,90.9,73.2,81.6,92.3
"Regional School District 10","Lewis S. Mills High School","Non-High Needs",98.7,97.4,97.5,97.7,98.1
"Regional School District 11","Parish Hill High School","High Needs","*",95.5,93.3,85.0,100.0
"Regional School District 11","Parish Hill High School","Non-High Needs","*",94.7,91.7,100.0,100.0
"Regional School District 12","Shepaug Valley High School","High Needs",85.7,78.9,89.5,"N/A","N/A"
"Regional School District 12","Shepaug Valley High School","Non-High Needs",86.1,87.0,95.3,"N/A","N/A"
"Regional School District 12","Shepaug Valley School","High Needs","N/A","N/A","N/A",95.5,87.5
"Regional School District 12","Shepaug Valley School","Non-High Needs","N/A","N/A","N/A",100.0,100.0
"Regional School District 13","Coginchaug Regional High School","High Needs",78.9,92.6,91.7,89.3,100.0
"Regional School District 13","Coginchaug Regional High School","Non-High Needs",95.8,99.1,99.2,98.0,100.0
"Regional School District 14","Nonnewaug High School","High Needs",84.8,96.8,88.1,90.0,97.2
"Regional School District 14","Nonnewaug High School","Non-High Needs",96.7,98.1,95.5,99.4,99.3
"Regional School District 15","Pomperaug Regional High School","High Needs",77.4,79.7,86.9,89.1,81.3
"Regional School District 15","Pomperaug Regional High School","Non-High Needs",94.3,97.0,96.9,98.9,98.3
"Regional School District 16","Woodland Regional High School","High Needs",65.7,83.0,71.4,82.2,89.3
"Regional School District 16","Woodland Regional High School","Non-High Needs",93.2,95.7,97.0,99.2,97.7
"Regional School District 17","Haddam-Killingworth High School","High Needs",88.0,83.3,88.9,95.0,84.8
"Regional School District 17","Haddam-Killingworth High School","Non-High Needs",93.6,96.6,99.2,100.0,100.0
"Regional School District 18","Lyme-Old Lyme High School","High Needs",93.8,95.0,78.3,84.6,84.2
"Regional School District 18","Lyme-Old Lyme High School","Non-High Needs",99.1,98.8,100.0,98.9,98.6
"Regional School District 19","E. O. Smith High School","High Needs",57.7,70.2,69.7,88.3,93.8
"Regional School District 19","E. O. Smith High School","Non-High Needs",88.7,94.3,95.8,98.1,96.5
"Ridgefield School District","Ridgefield High School","High Needs",88.9,95.4,86.8,92.3,96.5
"Ridgefield School District","Ridgefield High School","Non-High Needs",97.6,98.9,98.9,98.7,98.4
"Rocky Hill School District","Rocky Hill High School","High Needs",94.1,76.7,70.5,89.7,91.5
"Rocky Hill School District","Rocky Hill High School","Non-High Needs",91.2,96.3,96.2,93.0,96.4
"Seymour School District","Seymour High School","High Needs",60.0,74.5,70.6,76.0,80.7
"Seymour School District","Seymour High School","Non-High Needs",90.2,96.1,97.2,95.3,97.7
"Shelton School District","Shelton High School","High Needs",73.8,76.0,74.6,78.3,91.4
"Shelton School District","Shelton High School","Non-High Needs",92.6,96.9,98.2,97.7,98.7
"Simsbury School District","Simsbury High School","High Needs",89.8,90.9,91.8,87.0,94.9
"Simsbury School District","Simsbury High School","Non-High Needs",96.1,98.2,99.4,99.1,98.3
"Somers School District","Somers High School","High Needs",82.4,85.0,84.6,88.0,78.9
"Somers School District","Somers High School","Non-High Needs",96.9,99.2,99.2,99.0,98.1
"South Windsor School District","South Windsor High School","High Needs",77.8,84.0,84.9,92.1,87.7
"South Windsor School District","South Windsor High School","Non-High Needs",94.3,98.0,98.0,98.1,97.7
"Southington School District","Southington High School","High Needs",80.9,78.8,75.2,80.6,87.6
"Southington School District","Southington High School","Non-High Needs",93.6,97.7,96.2,98.7,99.2
"Stafford School District","Stafford High School","High Needs",57.6,83.3,73.3,87.2,90.0
"Stafford School District","Stafford High School","Non-High Needs",81.4,90.8,95.1,98.9,96.6
"Stamford Academy District","Stamford Academy","High Needs","*","*","*",24.6,"*"
"Stamford Academy District","Stamford Academy","Non-High Needs","*","*","*","N/A","*"
"Stamford School District","Stamford High School","High Needs",80.2,78.4,84.3,87.6,86.2
"Stamford School District","Stamford High School","Non-High Needs",90.4,93.4,97.3,97.6,94.8
"Stamford School District","The Academy of Information Technology","High Needs",91.1,97.4,100.0,98.6,97.0
"Stamford School District","The Academy of Information Technology","Non-High Needs",94.9,98.9,99.1,98.9,100.0
"Stamford School District","Westhill High School","High Needs",77.2,75.3,78.3,83.7,82.1
"Stamford School District","Westhill High School","Non-High Needs",92.0,95.4,98.1,95.6,97.2
"Stonington School District","Stonington High School","High Needs",73.2,88.1,87.5,82.4,80.0
"Stonington School District","Stonington High School","Non-High Needs",98.8,96.3,98.7,100.0,97.8
"Stratford School District","Bunnell High School","High Needs",75.2,74.2,89.8,96.0,92.9
"Stratford School District","Bunnell High School","Non-High Needs",94.3,96.5,97.5,99.5,98.5
"Stratford School District","Stratford High School","High Needs",88.0,86.4,85.8,89.4,88.7
"Stratford School District","Stratford High School","Non-High Needs",90.5,94.6,96.7,96.1,98.9
"Suffield School District","Suffield High School","High Needs",90.9,76.9,78.4,85.7,87.0
"Suffield School District","Suffield High School","Non-High Needs",95.8,95.7,98.2,97.7,99.4
"The Bridge Academy District","The Bridge Academy","High Needs","*",76.2,"*","*","*"
"The Bridge Academy District","The Bridge Academy","Non-High Needs","*","N/A","*","*","*"
"The Gilbert School District","The Gilbert School","High Needs",69.6,87.2,75.0,90.0,83.3
"The Gilbert School District","The Gilbert School","Non-High Needs",89.4,94.2,87.5,93.0,97.6
"Thomaston School District","Thomaston High School","High Needs",84.8,88.6,87.9,82.6,92.9
"Thomaston School District","Thomaston High School","Non-High Needs",95.7,96.3,97.8,97.9,100.0
"Thompson School District","Tourtellotte Memorial High School","High Needs",63.2,65.7,78.8,86.1,85.7
"Thompson School District","Tourtellotte Memorial High School","Non-High Needs",94.7,96.9,98.1,95.8,97.8
"Tolland School District","Tolland High School","High Needs",81.3,93.1,78.4,79.4,87.5
"Tolland School District","Tolland High School","Non-High Needs",93.7,98.0,97.1,94.3,99.4
"Torrington School District","Torrington High School","High Needs",54.9,65.2,80.0,81.1,78.9
"Torrington School District","Torrington High School","Non-High Needs",89.3,92.9,93.8,95.6,96.2
"Trumbull School District","Trumbull High School","High Needs",94.7,93.6,95.3,88.6,93.1
"Trumbull School District","Trumbull High School","Non-High Needs",98.4,99.1,99.1,99.5,100.0
"Vernon School District","Rockville High School","High Needs",67.5,70.9,71.8,67.7,79.4
"Vernon School District","Rockville High School","Non-High Needs",89.2,90.8,92.8,96.3,93.6
"Wallingford School District","Lyman Hall High School","High Needs",79.2,81.0,85.1,80.5,86.0
"Wallingford School District","Lyman Hall High School","Non-High Needs",90.8,99.0,94.8,95.9,97.7
"Wallingford School District","Mark T. Sheehan High School","High Needs",64.9,82.4,86.7,88.5,84.5
"Wallingford School District","Mark T. Sheehan High School","Non-High Needs",90.8,97.9,95.3,98.3,99.4
"Waterbury School District","Crosby High School","High Needs",59.6,60.1,64.2,70.9,68.0
"Waterbury School District","Crosby High School","Non-High Needs",65.9,61.1,79.2,81.0,95.8
"Waterbury School District","John F. Kennedy High School","High Needs",65.7,64.2,66.1,64.3,67.8
"Waterbury School District","John F. Kennedy High School","Non-High Needs",86.7,69.2,86.7,87.5,84.6
"Waterbury School District","Waterbury Arts Magnet School (High)","High Needs",96.6,96.6,84.9,94.0,89.4
"Waterbury School District","Waterbury Arts Magnet School (High)","Non-High Needs",96.5,93.8,90.9,100.0,98.1
"Waterbury School District","Wilby High School","High Needs",60.8,61.6,70.6,65.7,70.6
"Waterbury School District","Wilby High School","Non-High Needs",68.0,76.3,90.0,66.7,79.2
"Waterford School District","Waterford High School","High Needs",81.8,78.5,79.7,81.8,87.5
"Waterford School District","Waterford High School","Non-High Needs",93.2,97.1,98.8,98.7,97.4
"Watertown School District","Watertown High School","High Needs",68.6,81.1,66.7,79.7,76.9
"Watertown School District","Watertown High School","Non-High Needs",92.8,96.8,96.7,98.0,97.0
"West Hartford School District","Conard High School","High Needs",69.5,83.8,87.6,93.0,89.4
"West Hartford School District","Conard High School","Non-High Needs",95.0,97.4,98.5,98.2,99.0
"West Hartford School District","Hall High School","High Needs",84.7,86.6,87.8,93.3,92.1
"West Hartford School District","Hall High School","Non-High Needs",98.4,98.6,98.5,99.2,99.2
"West Hartford School District","REACH","High Needs","N/A","N/A","N/A","N/A","*"
"West Hartford School District","REACH","Non-High Needs","N/A","N/A","N/A","N/A","*"
"West Haven School District","West Haven High School","High Needs",60.1,68.4,64.3,73.4,75.0
"West Haven School District","West Haven High School","Non-High Needs",78.5,83.7,89.9,82.7,89.7
"Westbrook School District","Westbrook High School","High Needs",80.0,77.8,92.9,92.9,92.3
"Westbrook School District","Westbrook High School","Non-High Needs",96.9,95.3,96.8,100.0,98.4
"Weston School District","Weston High School","High Needs",100.0,100.0,96.0,95.8,83.3
"Weston School District","Weston High School","Non-High Needs",99.4,100.0,100.0,99.3,99.3
"Westport School District","Staples High School","High Needs",94.3,94.8,96.7,94.1,96.9
"Westport School District","Staples High School","Non-High Needs",98.8,99.1,99.8,99.7,99.7
"Wethersfield School District","Wethersfield High School","High Needs",76.3,79.7,68.2,78.7,81.2
"Wethersfield School District","Wethersfield High School","Non-High Needs",95.9,95.7,99.5,98.6,97.8
"Wilton School District","Wilton High School","High Needs",96.3,97.1,95.0,97.6,96.3
"Wilton School District","Wilton High School","Non-High Needs",98.9,98.9,98.5,98.8,98.9
"Windham School District","Windham High School","High Needs",47.1,66.4,69.3,68.6,77.3
"Windham School District","Windham High School","Non-High Needs",86.7,91.3,92.9,92.7,93.3
"Windsor Locks School District","Windsor Locks High School","High Needs",70.6,84.7,88.1,94.2,92.3
"Windsor Locks School District","Windsor Locks High School","Non-High Needs",91.0,97.7,97.4,100.0,96.8
"Windsor School District","Windsor High School","High Needs",75.0,74.6,69.5,83.7,87.3
"Windsor School District","Windsor High School","Non-High Needs",89.0,93.1,93.0,96.8,96.4
"Wolcott School District","Wolcott High School","High Needs",82.0,88.6,82.3,90.0,96.2
"Wolcott School District","Wolcott High School","Non-High Needs",96.6,96.4,98.7,99.3,98.4
"Woodstock Academy District","Woodstock Academy","High Needs",94.3,82.7,88.6,94.3,96.8
"Woodstock Academy District","Woodstock Academy","Non-High Needs",94.3,98.3,97.5,97.0,98.8

