"District","District Code","School","School Code","Gender","Count","%"
"Enfield School District","=""0490011""","Head Start Program","=""0498011""","Male","N/A","N/A"
"Enfield School District","=""0490011""","Henry Barnard - Educational Counseling Program (ECP)","=""0490611""","Male","N/A","*"
"Enfield School District","=""0490011""","Henry Barnard School","=""0491811""","Female","N/A","N/A"
"Enfield School District","=""0490011""","Henry Barnard School","=""0491811""","Male","N/A","N/A"
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","Female",23,4.3
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","Male",99,17.9
"Enfield School District","=""0490011""","Nathan Hale - Primary Adaptive Learning (PAL)","=""0490811""","Female","N/A","*"
"Enfield School District","=""0490011""","Nathan Hale - Primary Adaptive Learning (PAL)","=""0490811""","Male","N/A","*"
"Enfield School District","=""0490011""","Nathan Hale School","=""0491111""","Female","N/A","N/A"
"Enfield School District","=""0490011""","Nathan Hale School","=""0491111""","Male","*","*"
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""","Male","*","*"
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","Female","N/A","N/A"
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","Male",9,4.3
"Bristol School District","=""0170011""","Alternative Special Education Program (ASEP)","=""0179011""","Female","*","*"
"Bristol School District","=""0170011""","Alternative Special Education Program (ASEP)","=""0179011""","Male","*","*"
"Bristol School District","=""0170011""","Bristol Central High School","=""0176111""","Female",42,7.6
"Bristol School District","=""0170011""","Bristol Central High School","=""0176111""","Male",77,12.8
"Bristol School District","=""0170011""","Bristol Early Childhood Center-BECC","=""0170411""","Female","N/A","N/A"
"Bristol School District","=""0170011""","Bristol Early Childhood Center-BECC","=""0170411""","Male","N/A","N/A"
"Bristol School District","=""0170011""","Bristol Eastern High School","=""0176211""","Female",47,7.9
"Bristol School District","=""0170011""","Bristol Eastern High School","=""0176211""","Male",113,18.2
"Bristol School District","=""0170011""","Bristol Preparatory Academy","=""0173311""","Female","*","*"
"Bristol School District","=""0170011""","Bristol Preparatory Academy","=""0173311""","Male","*","*"
"Bristol School District","=""0170011""","Chippens Hill Middle School","=""0175111""","Female",29,8.9
"Bristol School District","=""0170011""","Chippens Hill Middle School","=""0175111""","Male",72,18.9
"Bristol School District","=""0170011""","Chippens Hill Middle School Functional Program","=""0171011""","Female","N/A","*"
"Bristol School District","=""0170011""","Chippens Hill Middle School Functional Program","=""0171011""","Male","N/A","*"
"Bristol School District","=""0170011""","Chms Goal","=""0173411""","Male",7,"*"
"Bristol School District","=""0170011""","Community/Vocational Program","=""0179211""","Female","N/A","*"
"Bristol School District","=""0170011""","Community/Vocational Program","=""0179211""","Male","N/A","*"
"Bristol School District","=""0170011""","Edgewood School","=""0170311""","Female",6,3.6
"Bristol School District","=""0170011""","Edgewood School","=""0170311""","Male",14,8.0
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""","Female","*","*"
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""","Male","*","*"
"Bristol School District","=""0170011""","Extended Resource Self-Contained","=""0173611""","Female","N/A","*"
"Bristol School District","=""0170011""","Extended Resource Self-Contained","=""0173611""","Male","*","*"
"Bristol School District","=""0170011""","Greene-Hills GOAL","=""0170911""","Male","N/A","*"
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""","Female",12,2.6
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""","Male",29,6.4
"Bristol School District","=""0170011""","Hubbell/Extended Resource","=""0172111""","Female","N/A","*"
"Bristol School District","=""0170011""","Hubbell/Extended Resource","=""0172111""","Male","N/A","*"
"Bristol School District","=""0170011""","Ivy Drive GOAL","=""0172611""","Female","N/A","*"
"Bristol School District","=""0170011""","Ivy Drive GOAL","=""0172611""","Male","*","*"
"Bristol School District","=""0170011""","Ivy Drive Medically Fragile","=""0172311""","Female","N/A","*"
"Bristol School District","=""0170011""","Ivy Drive Medically Fragile","=""0172311""","Male","N/A","*"
"Bristol School District","=""0170011""","Ivy Drive School","=""0171911""","Female","*","*"
"Bristol School District","=""0170011""","Ivy Drive School","=""0171911""","Male","*","*"
"Bristol School District","=""0170011""","Mountain View School","=""0171711""","Female","*","*"
"Bristol School District","=""0170011""","Mountain View School","=""0171711""","Male","*","*"
"Bristol School District","=""0170011""","Mt. View GOAL","=""0172511""","Female","*","*"
"Bristol School District","=""0170011""","Mt. View GOAL","=""0172511""","Male","*","*"
"Bristol School District","=""0170011""","Northeast MS/Extended Resource","=""0172711""","Female","N/A","*"
"Bristol School District","=""0170011""","Northeast MS/Extended Resource","=""0172711""","Male","N/A","*"
"Bristol School District","=""0170011""","Northeast MS/GOAL","=""0172811""","Female","*","*"
"Bristol School District","=""0170011""","Northeast MS/GOAL","=""0172811""","Male","*","*"
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""","Female",8,3.9
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""","Male",24,11.2
"Bristol School District","=""0170011""","PreK Autism","=""0172911""","Male","N/A","*"
"Bristol School District","=""0170011""","South Side Extended Resource","=""0173011""","Male","*","*"
"Bristol School District","=""0170011""","South Side GOAL","=""0173111""","Male","*","*"
"Bristol School District","=""0170011""","South Side School","=""0171111""","Female",7,2.9
"Bristol School District","=""0170011""","South Side School","=""0171111""","Male",24,9.8
"Bristol School District","=""0170011""","Stafford Autism","=""0173211""","Female","N/A","*"
"Bristol School District","=""0170011""","Stafford Autism","=""0173211""","Male","N/A","N/A"
"Bristol School District","=""0170011""","Stafford School","=""0171211""","Female","*","*"
"Bristol School District","=""0170011""","Stafford School","=""0171211""","Male","*","*"
"Bristol School District","=""0170011""","West Bristol School","=""0172011""","Female",19,4.0
"Bristol School District","=""0170011""","West Bristol School","=""0172011""","Male",74,15.4
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","Female",14,3.2
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","Male",32,7.3
"Brookfield School District","=""0180011""","Center Elementary School","=""0180311""","Female","N/A","N/A"
"Brookfield School District","=""0180011""","Center Elementary School","=""0180311""","Male","*","*"
"Brookfield School District","=""0180011""","Huckleberry Hill Elementary School","=""0180411""","Female","N/A","N/A"
"Brookfield School District","=""0180011""","Huckleberry Hill Elementary School","=""0180411""","Male","N/A","N/A"
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""","Female","*","*"
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""","Male","*","*"
"East Lyme School District","=""0450011""","Coastal Connections","=""0450611""","Female","*","*"
"East Lyme School District","=""0450011""","Coastal Connections","=""0450611""","Male","*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Female",9,1.7
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Male",30,5.8
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""","Female","*","*"
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""","Male","*","*"
"East Lyme School District","=""0450011""","Flanders School","=""0450111""","Female","N/A","N/A"
"East Lyme School District","=""0450011""","Flanders School","=""0450111""","Male","N/A","N/A"
"East Lyme School District","=""0450011""","Integrated Preschool","=""0458011""","Female","N/A","N/A"
"East Lyme School District","=""0450011""","Integrated Preschool","=""0458011""","Male","N/A","N/A"
"East Lyme School District","=""0450011""","Lillie B. Haynes School","=""0450411""","Female","N/A","N/A"
"East Lyme School District","=""0450011""","Lillie B. Haynes School","=""0450411""","Male","*","*"
"East Lyme School District","=""0450011""","Medically Fragile Program (WAVES)","=""0450711""","Female","N/A","*"
"East Lyme School District","=""0450011""","Medically Fragile Program (WAVES)","=""0450711""","Male","N/A","*"
"East Lyme School District","=""0450011""","Niantic Center School","=""0450211""","Female","N/A","N/A"
"East Lyme School District","=""0450011""","Niantic Center School","=""0450211""","Male","N/A","N/A"
"East Lyme School District","=""0450011""","Post High School Transition Program","=""0450511""","Female","N/A","*"
"East Lyme School District","=""0450011""","Post High School Transition Program","=""0450511""","Male","N/A","*"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","Female","*","*"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","Male","*","*"
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","Female","*","*"
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","Male","*","*"
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""","Female","*","*"
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""","Male","*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Female",13,8.7
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Male",17,10.1
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","Female",11,6.0
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","Male",37,18.1
"East Windsor School District","=""0470011""","East Windsor Transition Program","=""0470411""","Female","N/A","*"
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""","Female",6,4.7
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""","Male",19,14.4
"East Haven School District","=""0440011""","D. C. Moore School","=""0441411""","Female","N/A","N/A"
"East Haven School District","=""0440011""","D. C. Moore School","=""0441411""","Male","N/A","N/A"
"East Haven School District","=""0440011""","Deer Run School","=""0440111""","Female","N/A","N/A"
"East Haven School District","=""0440011""","Deer Run School","=""0440111""","Male","*","*"
"East Haven School District","=""0440011""","Dominick H. Ferrara School","=""0441311""","Female","N/A","N/A"
"East Haven School District","=""0440011""","Dominick H. Ferrara School","=""0441311""","Male","N/A","N/A"
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Female",34,8.0
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Male",92,19.9
"East Haven School District","=""0440011""","Grove J. Tuttle School","=""0441011""","Female","N/A","N/A"
"East Haven School District","=""0440011""","Grove J. Tuttle School","=""0441011""","Male","N/A","N/A"
"East Haven School District","=""0440011""","Joseph Melillo Middle School","=""0445111""","Female",18,6.4
"East Haven School District","=""0440011""","Joseph Melillo Middle School","=""0445111""","Male",75,23.7
"East Haven School District","=""0440011""","Momauguin School","=""0440711""","Female","N/A","N/A"
"East Haven School District","=""0440011""","Momauguin School","=""0440711""","Male","N/A","N/A"
"East Haven School District","=""0440011""","Overbrook Elementary School","=""0441811""","Female","N/A","N/A"
"East Haven School District","=""0440011""","Overbrook Elementary School","=""0441811""","Male","N/A","N/A"
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""","Female",9,37.5
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""","Male",34,63.0
"New Britain School District","=""0890011""","Behavior Support","=""0891011""","Female","N/A","*"
"New Britain School District","=""0890011""","Behavior Support","=""0891011""","Male","*","*"
"New Britain School District","=""0890011""","CLIMB","=""0899411""","Female","N/A","*"
"New Britain School District","=""0890011""","CLIMB","=""0899411""","Male","N/A","*"
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""","Female",10,4.2
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""","Male",37,15.2
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""","Female",11,2.6
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""","Male",15,4.1
"New Britain School District","=""0890011""","Gaffney School","=""0890511""","Female",9,3.4
"New Britain School District","=""0890011""","Gaffney School","=""0890511""","Male",39,10.3
"New Britain School District","=""0890011""","Hartford Detention Center","=""3480315""","Male","N/A","*"
"New Britain School District","=""0890011""","Holmes School","=""0890611""","Female","N/A","N/A"
"New Britain School District","=""0890011""","Holmes School","=""0890611""","Male","*","*"
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""","Female","N/A","N/A"
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""","Male","*","*"
"New Britain School District","=""0890011""","Jefferson School","=""0890711""","Female","*","*"
"New Britain School District","=""0890011""","Jefferson School","=""0890711""","Male","*","*"
"New Britain School District","=""0890011""","KEY Elementary","=""0891611""","Female","N/A","*"
"New Britain School District","=""0890011""","KEY Elementary","=""0891611""","Male","N/A","N/A"
"New Britain School District","=""0890011""","KEY Middle","=""0891711""","Male","N/A","*"
"New Britain School District","=""0890011""","Lincoln School","=""0890811""","Female","N/A","N/A"
"New Britain School District","=""0890011""","Lincoln School","=""0890811""","Male",25,6.4
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Female",276,24.1
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Male",466,36.5
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","Female",9,"*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","Male",11,27.5
"New Britain School District","=""0890011""","Northend School","=""0890911""","Female","N/A","N/A"
"New Britain School District","=""0890011""","Northend School","=""0890911""","Male","N/A","N/A"
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""","Female",75,21.6
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""","Male",99,22.1
"New Britain School District","=""0890011""","Roosevelt Early Learning Center","=""0890111""","Female","N/A","N/A"
"New Britain School District","=""0890011""","Roosevelt Early Learning Center","=""0890111""","Male","N/A","N/A"
"New Britain School District","=""0890011""","Satellite Careers Academy","=""0899511""","Male","*","*"
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""","Female",41,12.4
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""","Male",44,10.8
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""","Female",37,11.0
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""","Male",70,19.4
"New Britain School District","=""0890011""","Smith School","=""0891311""","Female",10,3.6
"New Britain School District","=""0890011""","Smith School","=""0891311""","Male",21,6.9
"New Britain School District","=""0890011""","Steps","=""0891811""","Female","*","*"
"New Britain School District","=""0890011""","Steps","=""0891811""","Male","*","*"
"New Britain School District","=""0890011""","Sunrise Intermediate","=""0890411""","Male","N/A","*"
"New Britain School District","=""0890011""","Sunrise Primary","=""0890211""","Female","N/A","*"
"New Britain School District","=""0890011""","Sunrise Primary","=""0890211""","Male","N/A","N/A"
"New Britain School District","=""0890011""","Vance School","=""0891511""","Female","*","*"
"New Britain School District","=""0890011""","Vance School","=""0891511""","Male","*","*"
"New Canaan School District","=""0900011""","East School","=""0900411""","Female","N/A","N/A"
"New Canaan School District","=""0900011""","East School","=""0900411""","Male","N/A","N/A"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Female",11,1.8
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Male",11,1.8
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""","Female","*","*"
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""","Male","*","*"
"New Canaan School District","=""0900011""","South School","=""0900211""","Female","N/A","N/A"
"New Canaan School District","=""0900011""","South School","=""0900211""","Male","N/A","N/A"
"New Canaan School District","=""0900011""","West School","=""0900311""","Female","N/A","N/A"
"New Canaan School District","=""0900011""","West School","=""0900311""","Male","*","*"
"New Fairfield School District","=""0910011""","Alternative Learning Center","=""0910311""","Female","N/A","*"
"New Fairfield School District","=""0910011""","Alternative Learning Center","=""0910311""","Male","N/A","*"
"New Fairfield School District","=""0910011""","Consolidated School","=""0910111""","Female","N/A","N/A"
"New Fairfield School District","=""0910011""","Consolidated School","=""0910111""","Male","N/A","N/A"
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""","Female","N/A","N/A"
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""","Male","N/A","N/A"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Female",19,4.6
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Male",40,8.0
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","Female","*","*"
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","Male","*","*"
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Female",71,8.1
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Male",112,13.7
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","Female","N/A","N/A"
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","Male","*","*"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","Female","N/A","N/A"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","Male","*","*"
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","Female","*","*"
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","Male","*","*"
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""","Female","*","*"
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""","Male","N/A","N/A"
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","Female","N/A","N/A"
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","Male","*","*"
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","Female","N/A","N/A"
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","Male","*","*"
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""","Female","N/A","N/A"
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""","Male","*","*"
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""","Female","*","*"
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""","Male","*","*"
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","Female",22,6.9
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","Male",24,6.6
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Female",37,5.1
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Male",107,12.8
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Female",13,28.9
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Male",20,32.8
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","Female",25,8.0
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","Male",37,10.3
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","Female",11,4.6
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","Male",34,13.9
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","Female","*","*"
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","Male","*","*"
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","Female","N/A","N/A"
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","Male","*","*"
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","Female","*","*"
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","Male","N/A","N/A"
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","Female",32,9.4
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","Male",86,25.1
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""","Female","N/A","N/A"
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""","Male","*","*"
"Southington School District","=""1310011""","Achieve","=""1311711""","Female","N/A","*"
"Southington School District","=""1310011""","Achieve","=""1311711""","Male","N/A","*"
"Southington School District","=""1310011""","Alta","=""1310111""","Female","*","*"
"Southington School District","=""1310011""","Alta","=""1310111""","Male","*","*"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""","Female","N/A","N/A"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""","Male",6,1.9
"Southington School District","=""1310011""","EASE","=""1310511""","Female","N/A","*"
"Southington School District","=""1310011""","EASE","=""1310511""","Male","N/A","*"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""","Female","*","*"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""","Male","*","*"
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""","Female","N/A","N/A"
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""","Male","*","*"
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""","Female","*","*"
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""","Male","*","*"
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""","Female","*","*"
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""","Male","*","*"
"Southington School District","=""1310011""","Language Based Classroom","=""1310411""","Female","N/A","*"
"Southington School District","=""1310011""","Language Based Classroom","=""1310411""","Male","*","*"
"Southington School District","=""1310011""","Language Based Classroom, Multihandicapped","=""1311811""","Female","N/A","*"
"Southington School District","=""1310011""","Language Based Classroom, Multihandicapped","=""1311811""","Male","N/A","*"
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""","Female","N/A","N/A"
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""","Male","N/A","N/A"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""","Female","N/A","N/A"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""","Male","N/A","N/A"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Female",44,4.4
"Southington School District","=""1310011""","Southington High School","=""1316211""","Male",86,9.0
"Southington School District","=""1310011""","Southington Public Schools Preschool Program","=""1312111""","Female","N/A","*"
"Southington School District","=""1310011""","Southington Public Schools Preschool Program","=""1312111""","Male","N/A","*"
"Southington School District","=""1310011""","Southington Public Schools Preschool Program at Hatton School","=""1312011""","Female","N/A","N/A"
"Southington School District","=""1310011""","Southington Public Schools Preschool Program at Hatton School","=""1312011""","Male","N/A","N/A"
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""","Female","*","*"
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""","Male","*","*"
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""","Female","N/A","N/A"
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""","Male","*","*"
"Southington School District","=""1310011""","Therapeutic Educational Alternative Model (TEAM)","=""1311611""","Female","*","*"
"Southington School District","=""1310011""","Therapeutic Educational Alternative Model (TEAM)","=""1311611""","Male","*","*"
"Southington School District","=""1310011""","Therapeutic Educational Setting (TEP)","=""1311211""","Female","N/A","*"
"Southington School District","=""1310011""","Therapeutic Educational Setting (TEP)","=""1311211""","Male","*","*"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""","Female","N/A","N/A"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""","Male","*","*"
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""","Female","N/A","N/A"
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""","Male","*","*"
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""","Female","N/A","N/A"
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""","Male","*","*"
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""","Female","N/A","N/A"
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""","Male","*","*"
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""","Female","N/A","N/A"
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""","Male","*","*"
"South Windsor School District","=""1320011""","Project Worth Young Adult Academy","=""1329011""","Female","N/A","*"
"South Windsor School District","=""1320011""","Project Worth Young Adult Academy","=""1329011""","Male","N/A","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Female",18,2.8
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Male",55,8.2
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""","Female",10,2.1
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""","Male",36,7.3
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""","Female","*","*"
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""","Male","*","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","Female","N/A","N/A"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","Male","*","*"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","Female","N/A","N/A"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","Male","*","*"
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","Female","N/A","N/A"
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","Male","*","*"
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","Female","N/A","N/A"
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","Male","*","*"
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","Female","*","*"
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","Male","*","*"
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","Female","N/A","N/A"
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","Male","N/A","N/A"
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","Female","*","*"
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","Male","*","*"
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","Female","N/A","N/A"
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","Male","N/A","N/A"
"Trumbull School District","=""1440011""","REACH","=""1440511""","Female","*","*"
"Trumbull School District","=""1440011""","REACH","=""1440511""","Male","*","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","Female","N/A","N/A"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","Male","*","*"
"Trumbull School District","=""1440011""","Trumbull Alternative School","=""1440211""","Female","*","*"
"Trumbull School District","=""1440011""","Trumbull Alternative School","=""1440211""","Male","*","*"
"Trumbull School District","=""1440011""","Trumbull Early Childhood Education Center","=""1448011""","Female","N/A","N/A"
"Trumbull School District","=""1440011""","Trumbull Early Childhood Education Center","=""1448011""","Male","N/A","N/A"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Female",11,1.0
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Male",25,2.5
"Vernon School District","=""1460011""","Center Road School","=""1461411""","Female","N/A","N/A"
"Vernon School District","=""1460011""","Center Road School","=""1461411""","Male","*","*"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","Female","*","*"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","Male","*","*"
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""","Female","*","*"
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""","Male","*","*"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","Female","*","*"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","Male","*","*"
"Vernon School District","=""1460011""","Next Step Program (AACBP)","=""1469011""","Female","N/A","*"
"Vernon School District","=""1460011""","Next Step Program (AACBP)","=""1469011""","Male","N/A","*"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","Female","*","*"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","Male","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Female",64,14.4
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Male",101,25.9
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","Female","*","*"
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","Male","*","*"
"Vernon School District","=""1460011""","VPS PreK Collaborative - YMCA","=""1460711""","Female","N/A","*"
"Vernon School District","=""1460011""","VPS PreK Collaborative - YMCA","=""1460711""","Male","N/A","*"
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","Female",32,9.7
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","Male",51,14.2
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","Female","*","*"
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","Male","*","*"
