"District","District Code","School","School Code","Gender","Count","%"
"Danbury School District","=""0340011""","Ellsworth Avenue School","=""0341411""","Female","N/A","N/A"
"Danbury School District","=""0340011""","Ellsworth Avenue School","=""0341411""","Male","N/A","N/A"
"Danbury School District","=""0340011""","Great Plain School","=""0341111""","Female","N/A","N/A"
"Danbury School District","=""0340011""","Great Plain School","=""0341111""","Male","N/A","N/A"
"Danbury School District","=""0340011""","Hayestown Avenue School","=""0340211""","Female","N/A","N/A"
"Danbury School District","=""0340011""","Hayestown Avenue School","=""0340211""","Male","N/A","N/A"
"Danbury School District","=""0340011""","Head Start","=""0348641""","Female","N/A","N/A"
"Danbury School District","=""0340011""","Head Start","=""0348641""","Male","N/A","N/A"
"Danbury School District","=""0340011""","King Street Intermediate School","=""0341711""","Female","N/A","N/A"
"Danbury School District","=""0340011""","King Street Intermediate School","=""0341711""","Male","N/A","N/A"
"Danbury School District","=""0340011""","King Street Primary School","=""0341311""","Female","N/A","N/A"
"Danbury School District","=""0340011""","King Street Primary School","=""0341311""","Male","N/A","N/A"
"Danbury School District","=""0340011""","Mill Ridge Educational Center","=""0341811""","Female","N/A","N/A"
"Danbury School District","=""0340011""","Mill Ridge Educational Center","=""0341811""","Male","N/A","N/A"
"Danbury School District","=""0340011""","Mill Ridge Primary School","=""0340511""","Female","N/A","N/A"
"Danbury School District","=""0340011""","Mill Ridge Primary School","=""0340511""","Male","N/A","N/A"
"Danbury School District","=""0340011""","Morris Street School","=""0340611""","Female","N/A","N/A"
"Danbury School District","=""0340011""","Morris Street School","=""0340611""","Male","N/A","N/A"
"Danbury School District","=""0340011""","Park Avenue School","=""0340811""","Female","N/A","N/A"
"Danbury School District","=""0340011""","Park Avenue School","=""0340811""","Male","N/A","N/A"
"Danbury School District","=""0340011""","Pembroke School","=""0341511""","Female","N/A","N/A"
"Danbury School District","=""0340011""","Pembroke School","=""0341511""","Male","N/A","N/A"
"Danbury School District","=""0340011""","Rogers Park Middle School","=""0345211""","Female","N/A","N/A"
"Danbury School District","=""0340011""","Rogers Park Middle School","=""0345211""","Male","N/A","N/A"
"Danbury School District","=""0340011""","Shelter Rock School","=""0341211""","Female","N/A","N/A"
"Danbury School District","=""0340011""","Shelter Rock School","=""0341211""","Male","N/A","N/A"
"Danbury School District","=""0340011""","South Street School","=""0341011""","Female","N/A","N/A"
"Danbury School District","=""0340011""","South Street School","=""0341011""","Male","N/A","N/A"
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""","Female","N/A","N/A"
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""","Male","N/A","N/A"
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""","Female","N/A","N/A"
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""","Male","N/A","N/A"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","Female","N/A","N/A"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","Male","N/A","N/A"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","Female","N/A","N/A"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","Male","N/A","N/A"
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","Female","N/A","N/A"
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","Male","N/A","N/A"
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Female","N/A","N/A"
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Male","N/A","N/A"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","Female","N/A","N/A"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","Male","N/A","N/A"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","Female","N/A","N/A"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","Male","N/A","N/A"
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","Female","N/A","N/A"
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","Male","N/A","N/A"
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","Female","N/A","N/A"
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","Male","N/A","N/A"
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""","Female","N/A","N/A"
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""","Male","N/A","N/A"
"Granby School District","=""0560011""","Comm Based PreK","=""0568741""","Female","N/A","*"
"Granby School District","=""0560011""","Comm Based PreK","=""0568741""","Male","N/A","*"
"Granby School District","=""0560011""","Frank M. Kearns Primary School","=""0560111""","Female","N/A","N/A"
"Granby School District","=""0560011""","Frank M. Kearns Primary School","=""0560111""","Male","N/A","N/A"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Female","N/A","N/A"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Male","N/A","N/A"
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""","Female","N/A","N/A"
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""","Male","N/A","N/A"
"Granby School District","=""0560011""","Kelly Lane Intermediate School","=""0560411""","Female","N/A","N/A"
"Granby School District","=""0560011""","Kelly Lane Intermediate School","=""0560411""","Male","N/A","N/A"
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","Female","N/A","N/A"
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","Male","N/A","N/A"
"Ledyard School District","=""0720011""","Comm Based PreK","=""0728741""","Female","N/A","*"
"Ledyard School District","=""0720011""","Comm Based PreK","=""0728741""","Male","N/A","*"
"Ledyard School District","=""0720011""","Gales Ferry School","=""0720211""","Female","N/A","N/A"
"Ledyard School District","=""0720011""","Gales Ferry School","=""0720211""","Male","N/A","N/A"
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""","Female","N/A","N/A"
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""","Male","N/A","N/A"
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""","Female","N/A","N/A"
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""","Male","N/A","N/A"
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""","Female","N/A","N/A"
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""","Male","N/A","N/A"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Female","N/A","N/A"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Male","N/A","N/A"
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""","Female","N/A","N/A"
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""","Male","N/A","N/A"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""","Female","N/A","N/A"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""","Male","N/A","N/A"
"Litchfield School District","=""0740011""","Center School","=""0740211""","Female","N/A","N/A"
"Litchfield School District","=""0740011""","Center School","=""0740211""","Male","N/A","N/A"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Female","N/A","N/A"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Male","N/A","N/A"
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""","Female","N/A","N/A"
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""","Male","N/A","N/A"
"New Fairfield School District","=""0910011""","Consolidated School","=""0910111""","Female","N/A","N/A"
"New Fairfield School District","=""0910011""","Consolidated School","=""0910111""","Male","N/A","N/A"
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""","Female","N/A","N/A"
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""","Male","N/A","N/A"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Female","N/A","N/A"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Male","N/A","N/A"
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","Female","N/A","N/A"
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","Male","N/A","N/A"
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""","Female","N/A","N/A"
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""","Male","N/A","N/A"
"New Hartford School District","=""0920011""","Bakerville Consolidated School","=""0920111""","Female","N/A","N/A"
"New Hartford School District","=""0920011""","Bakerville Consolidated School","=""0920111""","Male","N/A","N/A"
"New Hartford School District","=""0920011""","Bridges I","=""0929011""","Female","N/A","*"
"New Hartford School District","=""0920011""","Bridges I","=""0929011""","Male","N/A","*"
"New Hartford School District","=""0920011""","New Hartford Elementary School","=""0920211""","Female","N/A","N/A"
"New Hartford School District","=""0920011""","New Hartford Elementary School","=""0920211""","Male","N/A","N/A"
"Norwich School District","=""1040011""","Bishop School Early Learning Center","=""1040111""","Female","N/A","N/A"
"Norwich School District","=""1040011""","Bishop School Early Learning Center","=""1040111""","Male","N/A","N/A"
"Norwich School District","=""1040011""","Deborah-Tennant Zinewicz  School","=""1049111""","Female","N/A","*"
"Norwich School District","=""1040011""","Deborah-Tennant Zinewicz  School","=""1049111""","Male","N/A","N/A"
"Norwich School District","=""1040011""","Greeneville School","=""1040611""","Female","N/A","N/A"
"Norwich School District","=""1040011""","Greeneville School","=""1040611""","Male","N/A","N/A"
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""","Female","N/A","*"
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""","Male","N/A","N/A"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""","Female","N/A","N/A"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""","Male","N/A","N/A"
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""","Female","N/A","N/A"
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""","Male","N/A","N/A"
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","Female","N/A","N/A"
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","Male","N/A","N/A"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Female","N/A","N/A"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Male","N/A","N/A"
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Female","N/A","N/A"
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Male","N/A","N/A"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Female","N/A","N/A"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Male","N/A","N/A"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Female","N/A","N/A"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Male","N/A","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Female","N/A","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Male","N/A","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Female","N/A","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Male","N/A","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Female","N/A","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Male","N/A","N/A"
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""","Female","N/A","N/A"
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""","Male","N/A","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Female","N/A","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Male","N/A","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Female","N/A","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Male","N/A","N/A"
"Orange School District","=""1070011""","Mary L. Tracy School","=""1070211""","Female","N/A","N/A"
"Orange School District","=""1070011""","Mary L. Tracy School","=""1070211""","Male","N/A","N/A"
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Female","N/A","N/A"
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Male","N/A","N/A"
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Female","N/A","N/A"
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Male","N/A","N/A"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Female","N/A","N/A"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Male","N/A","N/A"
"Stamford School District","=""1350011""","Cloonan School","=""1355611""","Female","N/A","N/A"
"Stamford School District","=""1350011""","Cloonan School","=""1355611""","Male","N/A","N/A"
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""","Female","N/A","N/A"
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""","Male","N/A","N/A"
"Stamford School District","=""1350011""","Dolan School","=""1355311""","Female","N/A","N/A"
"Stamford School District","=""1350011""","Dolan School","=""1355311""","Male","N/A","N/A"
"Stamford School District","=""1350011""","Hart School","=""1352211""","Female","N/A","N/A"
"Stamford School District","=""1350011""","Hart School","=""1352211""","Male","N/A","N/A"
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""","Female","N/A","N/A"
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""","Male","N/A","N/A"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","Female","N/A","N/A"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","Male","N/A","N/A"
"Stamford School District","=""1350011""","Newfield School","=""1350611""","Female","N/A","N/A"
"Stamford School District","=""1350011""","Newfield School","=""1350611""","Male","N/A","N/A"
"Stamford School District","=""1350011""","Northeast School","=""1351811""","Female","N/A","N/A"
"Stamford School District","=""1350011""","Northeast School","=""1351811""","Male","N/A","N/A"
"Stamford School District","=""1350011""","Preschool Team","=""1358011""","Female","N/A","N/A"
"Stamford School District","=""1350011""","Preschool Team","=""1358011""","Male","N/A","N/A"
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","Female","N/A","N/A"
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","Male","N/A","N/A"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Female","N/A","N/A"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Male","N/A","N/A"
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","Female","N/A","N/A"
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","Male","N/A","N/A"
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","Female","N/A","N/A"
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","Male","N/A","N/A"
"Stamford School District","=""1350011""","Springdale School","=""1351111""","Female","N/A","N/A"
"Stamford School District","=""1350011""","Springdale School","=""1351111""","Male","N/A","N/A"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Female","N/A","N/A"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Male","N/A","N/A"
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","Female","N/A","N/A"
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","Male","N/A","N/A"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Female","N/A","N/A"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Male","N/A","N/A"
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","Female","N/A","N/A"
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","Male","N/A","N/A"
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","Female","N/A","N/A"
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","Male","N/A","N/A"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Female","N/A","N/A"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Male","N/A","N/A"
"Stamford School District","=""1350011""","Westover School","=""1351411""","Female","N/A","N/A"
"Stamford School District","=""1350011""","Westover School","=""1351411""","Male","N/A","N/A"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","Female","N/A","N/A"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","Male","N/A","N/A"
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""","Female","N/A","N/A"
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""","Male","N/A","N/A"
"Waterford School District","=""1520011""","Cohanzie Elementary School","=""1520111""","Female","N/A","N/A"
"Waterford School District","=""1520011""","Cohanzie Elementary School","=""1520111""","Male","N/A","N/A"
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""","Female","N/A","N/A"
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""","Male","N/A","N/A"
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""","Female","N/A","N/A"
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""","Male","N/A","N/A"
"Waterford School District","=""1520011""","Southwest Elementary School","=""1520511""","Female","N/A","N/A"
"Waterford School District","=""1520011""","Southwest Elementary School","=""1520511""","Male","N/A","N/A"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Female","N/A","N/A"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Male","N/A","N/A"
"Avon School District","=""0040011""","Avon High School","=""0046111""","Female","N/A","N/A"
"Avon School District","=""0040011""","Avon High School","=""0046111""","Male","N/A","N/A"
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","Female","N/A","N/A"
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","Male","N/A","N/A"
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Female","N/A","N/A"
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Male","N/A","N/A"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Female","N/A","N/A"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Male","N/A","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Female","N/A","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Male","N/A","N/A"
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Female","N/A","N/A"
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Male","N/A","N/A"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Female","N/A","N/A"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Male","N/A","N/A"
"Barkhamsted School District","=""0050011""","Shared Services Integrated Preschool","=""0058011""","Female","N/A","*"
"Barkhamsted School District","=""0050011""","Shared Services Integrated Preschool","=""0058011""","Male","N/A","N/A"
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Female","N/A","N/A"
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Male","N/A","N/A"
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Female","N/A","N/A"
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Male","N/A","N/A"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Female","N/A","N/A"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Male","N/A","N/A"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""","Female","N/A","N/A"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""","Male","N/A","N/A"
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""","Female","N/A","N/A"
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""","Male","N/A","N/A"
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""","Female","N/A","N/A"
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""","Male","N/A","N/A"
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""","Female","N/A","N/A"
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""","Male","N/A","N/A"
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""","Female","N/A","N/A"
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""","Male","N/A","N/A"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""","Female","N/A","N/A"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""","Male","N/A","N/A"
"Coventry School District","=""0320011""","Capt. Nathan Hale School","=""0325111""","Female","N/A","N/A"
"Coventry School District","=""0320011""","Capt. Nathan Hale School","=""0325111""","Male","N/A","N/A"
"Coventry School District","=""0320011""","Coventry Early Intervention Services","=""0328011""","Female","N/A","*"
"Coventry School District","=""0320011""","Coventry Early Intervention Services","=""0328011""","Male","N/A","*"
"Coventry School District","=""0320011""","Coventry Grammar School","=""0320211""","Female","N/A","N/A"
"Coventry School District","=""0320011""","Coventry Grammar School","=""0320211""","Male","N/A","N/A"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Female","N/A","N/A"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Male","N/A","N/A"
"Coventry School District","=""0320011""","George Hersey Robertson School","=""0320411""","Female","N/A","N/A"
"Coventry School District","=""0320011""","George Hersey Robertson School","=""0320411""","Male","N/A","N/A"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","Female","N/A","N/A"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","Male","N/A","N/A"
"Cromwell School District","=""0330011""","Cromwell Middle School","=""0335111""","Female","N/A","N/A"
"Cromwell School District","=""0330011""","Cromwell Middle School","=""0335111""","Male","N/A","N/A"
"Cromwell School District","=""0330011""","Edna C. Stevens School","=""0330211""","Female","N/A","N/A"
"Cromwell School District","=""0330011""","Edna C. Stevens School","=""0330211""","Male","N/A","N/A"
"Cromwell School District","=""0330011""","Woodside Intermediate School","=""0330311""","Female","N/A","N/A"
"Cromwell School District","=""0330011""","Woodside Intermediate School","=""0330311""","Male","N/A","N/A"
"Farmington School District","=""0520011""","East Farms School","=""0520411""","Female","N/A","N/A"
"Farmington School District","=""0520011""","East Farms School","=""0520411""","Male","N/A","N/A"
"Farmington School District","=""0520011""","Farmington Collaborative PK","=""0528011""","Female","N/A","N/A"
"Farmington School District","=""0520011""","Farmington Collaborative PK","=""0528011""","Male","N/A","N/A"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Female","N/A","N/A"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Male","N/A","N/A"
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","Female","N/A","N/A"
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","Male","N/A","N/A"
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","Female","N/A","N/A"
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","Male","N/A","N/A"
"Farmington School District","=""0520011""","Union School","=""0520111""","Female","N/A","N/A"
"Farmington School District","=""0520011""","Union School","=""0520111""","Male","N/A","N/A"
"Farmington School District","=""0520011""","West District School","=""0520311""","Female","N/A","N/A"
"Farmington School District","=""0520011""","West District School","=""0520311""","Male","N/A","N/A"
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","Female","N/A","N/A"
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","Male","N/A","N/A"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","Female","N/A","N/A"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","Male","N/A","N/A"
"Hebron School District","=""0670011""","Gilead Hill School","=""0670211""","Female","N/A","N/A"
"Hebron School District","=""0670011""","Gilead Hill School","=""0670211""","Male","N/A","N/A"
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""","Female","N/A","N/A"
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""","Male","N/A","N/A"
"Killingly School District","=""0690011""","Goodyear Early Childhood Center","=""0698011""","Female","N/A","N/A"
"Killingly School District","=""0690011""","Goodyear Early Childhood Center","=""0698011""","Male","N/A","N/A"
"Killingly School District","=""0690011""","Killingly Central School","=""0690111""","Female","N/A","N/A"
"Killingly School District","=""0690011""","Killingly Central School","=""0690111""","Male","N/A","N/A"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Female","N/A","N/A"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Male","N/A","N/A"
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""","Female","N/A","N/A"
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""","Male","N/A","N/A"
"Killingly School District","=""0690011""","Killingly Memorial School","=""0690311""","Female","N/A","N/A"
"Killingly School District","=""0690011""","Killingly Memorial School","=""0690311""","Male","N/A","N/A"
"Kent School District","=""0680011""","Kent Center School","=""0680111""","Female","N/A","N/A"
"Kent School District","=""0680011""","Kent Center School","=""0680111""","Male","N/A","N/A"
"Lebanon School District","=""0710011""","Lebanon Elementary School","=""0710111""","Female","N/A","N/A"
"Lebanon School District","=""0710011""","Lebanon Elementary School","=""0710111""","Male","N/A","N/A"
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""","Female","N/A","N/A"
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""","Male","N/A","N/A"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Female","N/A","N/A"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Male","N/A","N/A"
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""","Female","N/A","N/A"
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""","Male","N/A","N/A"
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""","Female","N/A","N/A"
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""","Male","N/A","N/A"
"New Britain School District","=""0890011""","Gaffney School","=""0890511""","Female","N/A","N/A"
"New Britain School District","=""0890011""","Gaffney School","=""0890511""","Male","N/A","N/A"
"New Britain School District","=""0890011""","Holmes School","=""0890611""","Female","N/A","N/A"
"New Britain School District","=""0890011""","Holmes School","=""0890611""","Male","N/A","N/A"
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""","Female","N/A","N/A"
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""","Male","N/A","N/A"
"New Britain School District","=""0890011""","Jefferson School","=""0890711""","Female","N/A","N/A"
"New Britain School District","=""0890011""","Jefferson School","=""0890711""","Male","N/A","N/A"
"New Britain School District","=""0890011""","Lincoln School","=""0890811""","Female","N/A","N/A"
"New Britain School District","=""0890011""","Lincoln School","=""0890811""","Male","N/A","N/A"
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Female","N/A","N/A"
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Male","N/A","N/A"
"New Britain School District","=""0890011""","Northend School","=""0890911""","Female","N/A","N/A"
"New Britain School District","=""0890011""","Northend School","=""0890911""","Male","N/A","N/A"
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""","Female","N/A","N/A"
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""","Male","N/A","N/A"
"New Britain School District","=""0890011""","Roosevelt Middle School","=""0895111""","Female","N/A","N/A"
"New Britain School District","=""0890011""","Roosevelt Middle School","=""0895111""","Male","N/A","N/A"
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""","Female","N/A","N/A"
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""","Male","N/A","N/A"
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""","Female","N/A","N/A"
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""","Male","N/A","N/A"
"New Britain School District","=""0890011""","Smith School","=""0891311""","Female","N/A","N/A"
"New Britain School District","=""0890011""","Smith School","=""0891311""","Male","N/A","N/A"
"New Britain School District","=""0890011""","Vance School","=""0891511""","Female","N/A","N/A"
